Compounds,Neg,Neu,Pos
0.4753,0,0.244,0.756
0.4588,0,0.769,0.231
0,0,1,0
0,0,1,0
0.7003,0,0.633,0.367
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.296,0.155,0.845,0
0.2732,0,0.826,0.174
0.1531,0.043,0.907,0.05
-0.3818,0.361,0.41,0.23
0,0,1,0
0.4404,0.109,0.667,0.224
0,0,1,0
-0.6739,0.242,0.704,0.054
0.5574,0.181,0.278,0.542
0,0,1,0
0,0,1,0
0,0,1,0
0.3089,0,0.903,0.097
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.7958,0.083,0.693,0.224
-0.3612,0.556,0.444,0
0,0,1,0
-0.8447,0.245,0.703,0.051
0,0,1,0
0.2263,0,0.905,0.095
0.2263,0.301,0.244,0.455
-0.5106,0.216,0.784,0
0.0253,0.092,0.78,0.129
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.2023,0,0.859,0.141
0.7757,0.039,0.777,0.185
-0.0772,0.206,0.794,0
0,0,1,0
0,0,1,0
-0.4404,0.195,0.805,0
0,0,1,0
0,0,1,0
0,0,1,0
0.3612,0,0.873,0.127
0.2323,0,0.578,0.422
0,0,1,0
-0.4288,0.159,0.841,0
0.2491,0,0.818,0.182
0.5574,0,0.806,0.194
-0.3182,0.223,0.777,0
0.1531,0.106,0.758,0.136
0,0,1,0
-0.296,0.196,0.804,0
-0.296,0.268,0.732,0
-0.1027,0.102,0.829,0.069
-0.5106,0.18,0.82,0
0,0,1,0
0,0,1,0
-0.6369,0.352,0.547,0.102
0,0,1,0
0,0,1,0
0.7269,0,0.247,0.753
0.3612,0,0.545,0.455
-0.4019,0.474,0.526,0
0,0,1,0
-0.2235,0.374,0.357,0.269
0.9894,0.024,0.788,0.187
0,0,1,0
-0.25,0.18,0.714,0.105
0.7096,0,0,1
0,0,1,0
-0.6249,0.188,0.812,0
0,0,1,0
0,0,1,0
0,0,1,0
0.0772,0,0.902,0.098
0.6124,0,0.688,0.313
0.0772,0.075,0.841,0.084
-0.5859,0.275,0.625,0.1
0,0,1,0
-0.3898,0.059,0.897,0.043
0,0,1,0
0,0,1,0
-0.8354,0.331,0.669,0
0.4404,0,0.854,0.146
0.0516,0.151,0.69,0.159
-0.6457,0.289,0.711,0
-0.4019,0.73,0.27,0
0.2263,0,0.759,0.241
0.6331,0.046,0.841,0.113
-0.5267,0.128,0.872,0
0,0,1,0
0,0,1,0
0,0,1,0
0.3818,0.057,0.842,0.101
-0.8126,0.23,0.717,0.053
0,0,1,0
-0.2732,0.097,0.809,0.094
0.296,0,0.577,0.423
0.8271,0,0.707,0.293
0,0,1,0
0.4215,0,0.417,0.583
0,0,1,0
0.8402,0,0.571,0.429
0,0,1,0
0.1513,0,0.85,0.15
0,0,1,0
-0.34,0.706,0.294,0
0,0,1,0
0,0,1,0
-0.5941,0.255,0.644,0.101
-0.4576,0.15,0.85,0
0.0258,0,0.879,0.121
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.128,0.085,0.875,0.041
0.3612,0,0.857,0.143
-0.4274,0.108,0.772,0.12
0,0,1,0
0.1154,0,0.969,0.031
0.6696,0,0.766,0.234
0.4019,0,0.722,0.278
0,0,1,0
0.7479,0,0.79,0.21
0,0,1,0
0.5967,0,0.621,0.379
-0.5983,0.164,0.836,0
0.6124,0.167,0.381,0.452
0.7579,0,0.794,0.206
-0.4939,0.444,0.556,0
0,0,1,0
-0.6288,0.255,0.745,0
-0.2732,0.106,0.827,0.067
0,0,1,0
-0.3182,0.101,0.836,0.063
0.0436,0.118,0.757,0.125
-0.8591,0.205,0.743,0.052
0,0,1,0
-0.4588,0.175,0.753,0.072
0.2263,0,0.872,0.128
0.34,0,0.844,0.156
-0.3182,0.697,0.303,0
0.7644,0,0.743,0.257
0.4404,0,0.9,0.1
0.1372,0.058,0.866,0.076
-0.6908,0.263,0.737,0
0.357,0,0.916,0.084
0,0,1,0
0.2732,0.111,0.743,0.147
-0.5803,0.369,0.495,0.136
-0.7196,0.1,0.878,0.022
0,0,1,0
0,0,1,0
-0.25,0.286,0.714,0
0,0,1,0
0.3182,0.109,0.688,0.202
0.4201,0,0.715,0.285
0,0,1,0
0.8519,0.02,0.829,0.15
-0.1531,0.157,0.723,0.12
0,0,1,0
0,0,1,0
0.775,0,0.608,0.392
-0.2263,0.051,0.92,0.029
0.1695,0.085,0.798,0.116
-0.4588,0.083,0.917,0
0.2842,0.151,0.686,0.163
0.3182,0.098,0.746,0.157
-0.2263,0.489,0.222,0.289
-0.6115,0.139,0.77,0.091
0.296,0,0.804,0.196
-0.7065,0.236,0.764,0
0,0,1,0
-0.296,0.099,0.901,0
0.3318,0.109,0.764,0.127
-0.3595,0.555,0.445,0
0.3182,0,0.566,0.434
-0.1431,0.269,0.475,0.255
-0.7677,0.126,0.815,0.059
0.9217,0.057,0.662,0.281
-0.0516,0.238,0.538,0.223
0.7722,0.033,0.802,0.164
0,0,1,0
0.1094,0,0.93,0.07
-0.5707,0.144,0.856,0
-0.3818,0.245,0.755,0
-0.5423,0.368,0.632,0
0.4215,0,0.797,0.203
-0.0018,0.121,0.759,0.12
0.7469,0,0.872,0.128
0,0,1,0
-0.6956,0.225,0.678,0.096
0.2732,0.13,0.693,0.177
0,0,1,0
0,0,1,0
0.2732,0,0.948,0.052
-0.5141,0.185,0.815,0
0,0,1,0
0.1901,0,0.92,0.08
0,0,1,0
0,0,1,0
-0.4767,0.608,0.392,0
0,0,1,0
-0.296,0.145,0.855,0
0,0,1,0
0,0,1,0
-0.2944,0.109,0.833,0.057
0.4001,0.079,0.828,0.092
0.3662,0.119,0.713,0.169
0.2023,0.233,0.444,0.322
0,0,1,0
0,0,1,0
0.296,0,0.313,0.688
0.2175,0.241,0.525,0.233
-0.2732,0.13,0.87,0
-0.296,1,0,0
0,0,1,0
0.4019,0,0.426,0.574
0.8885,0.062,0.566,0.372
-0.296,1,0,0
0.4404,0,0.873,0.127
-0.145,0.142,0.707,0.151
0.8625,0.108,0.607,0.285
0.7961,0.126,0.497,0.378
-0.6369,0.205,0.746,0.049
0.4767,0.074,0.742,0.184
-0.2023,0.127,0.775,0.099
-0.296,0.155,0.845,0
0.3612,0,0.938,0.062
0,0,1,0
-0.296,0.159,0.733,0.108
0.3818,0,0.822,0.178
0.6259,0.039,0.904,0.057
0.7884,0,0.721,0.279
0.3612,0,0.815,0.185
0,0,1,0
-0.8211,0.284,0.524,0.191
0.3599,0.227,0.336,0.437
-0.2637,0.09,0.83,0.079
0.5719,0,0.893,0.107
0.0936,0.135,0.749,0.115
0.5921,0.053,0.841,0.106
0.3689,0.079,0.825,0.096
0,0,1,0
-0.4019,0.351,0.649,0
0.4939,0,0.714,0.286
-0.5719,0.113,0.887,0
0.667,0.118,0.726,0.156
0,0,1,0
0.5423,0.096,0.655,0.249
0,0,1,0
0,0,1,0
0.4902,0,0.776,0.224
-0.296,0.075,0.925,0
0,0,1,0
0,0,1,0
-0.2732,0.296,0.704,0
0.6705,0,0.522,0.478
0.5499,0,0.843,0.157
0.7351,0,0.755,0.245
0.4767,0.107,0.634,0.259
0.8316,0,0.776,0.224
-0.296,0.216,0.784,0
0.4939,0.163,0.482,0.355
0.2815,0.168,0.59,0.242
0,0,1,0
0,0,1,0
0,0,1,0
-0.6597,0.253,0.747,0
0,0,1,0
-0.3561,0.109,0.818,0.073
0.7845,0,0.734,0.266
0,0,1,0
-0.4019,0.231,0.769,0
0,0,1,0
0.7476,0.128,0.618,0.254
0.3412,0,0.901,0.099
0.2677,0.079,0.792,0.129
0,0,1,0
0,0,1,0
0.2732,0,0.741,0.259
0,0,1,0
0.594,0.102,0.619,0.279
0,0,1,0
-0.6808,0.286,0.714,0
0,0,1,0
0.5574,0,0.739,0.261
0,0,1,0
0.6314,0.128,0.659,0.213
0,0,1,0
0.4576,0,0.857,0.143
-0.0129,0.095,0.778,0.127
0,0,1,0
0,0,1,0
0,0,1,0
-0.3182,0.277,0.723,0
0.9312,0.046,0.621,0.333
-0.8939,0.129,0.816,0.055
0.9565,0.032,0.601,0.367
0.1779,0.038,0.882,0.08
0.9798,0.061,0.711,0.228
-0.1027,0.03,0.97,0
-0.3875,0.273,0.727,0
0,0,1,0
-0.6486,0.417,0.583,0
0.807,0,0.523,0.477
-0.5097,0.205,0.713,0.082
-0.0258,0.41,0.19,0.4
0,0,1,0
0.6597,0.05,0.806,0.144
-0.706,0.299,0.616,0.085
0.3612,0,0.857,0.143
0.0516,0.281,0.417,0.302
0,0,1,0
0.2057,0,0.892,0.108
0,0,1,0
0,0,1,0
-0.4019,0.213,0.787,0
0,0,1,0
-0.2191,0.076,0.861,0.063
0,0,1,0
-0.3818,0.157,0.843,0
-0.34,1,0,0
-0.34,1,0,0
-0.4005,0.729,0.271,0
0.4019,0,0.876,0.124
-0.2732,0.296,0.704,0
0.5859,0,0.593,0.407
0.7823,0.046,0.685,0.269
0.7346,0,0.392,0.608
0,0,1,0
0.2972,0.099,0.748,0.152
-0.296,0.167,0.833,0
0.4912,0.23,0.209,0.562
0,0,1,0
0,0,1,0
-0.765,0.355,0.645,0
0,0,1,0
0,0,1,0
0.5719,0.066,0.752,0.182
0.3612,0,0.815,0.185
-0.7184,0.261,0.739,0
0.6433,0,0.276,0.724
-0.5719,0.552,0.448,0
0.7125,0,0.646,0.354
0.3597,0,0.445,0.555
0.1779,0.146,0.662,0.192
0.8074,0.047,0.645,0.308
0,0,1,0
-0.5859,0.487,0.513,0
-0.4939,0.682,0,0.318
0.4588,0,0.667,0.333
0.8271,0,0.315,0.685
0.0387,0.215,0.558,0.227
0.4019,0,0.649,0.351
0.743,0,0.241,0.759
0.6808,0,0.263,0.737
-0.1779,0.206,0.67,0.124
0.4003,0,0.925,0.075
0.802,0.05,0.788,0.162
-0.5263,0.151,0.688,0.161
0.6124,0,0.615,0.385
0.5423,0.09,0.678,0.232
0.8869,0,0.748,0.252
-0.3536,0.17,0.83,0
0,0,1,0
0.2484,0.078,0.777,0.145
-0.9006,0.279,0.721,0
-0.296,0.167,0.833,0
0.3612,0,0.902,0.098
0,0,1,0
0,0,1,0
0,0,1,0
0.9528,0,0.722,0.278
0.9887,0.045,0.724,0.231
0,0,1,0
0.504,0,0.734,0.266
0.264,0.11,0.736,0.154
0.8399,0.061,0.643,0.295
0,0,1,0
0.34,0,0.854,0.146
-0.296,0.423,0.577,0
0.4404,0,0.633,0.367
0.6597,0.037,0.793,0.171
0.3612,0,0.545,0.455
0,0,1,0
0.4019,0,0.649,0.351
0,0,1,0
-0.2263,0.137,0.863,0
0.8769,0.065,0.602,0.334
0,0,1,0
-0.8679,0.422,0.578,0
0.4939,0,0.897,0.103
-0.1027,0.412,0.588,0
-0.2023,0.265,0.735,0
0.1513,0.073,0.834,0.093
0.3703,0,0.786,0.214
0,0,1,0
0,0,1,0
0.4574,0,0.501,0.499
-0.2732,0.13,0.87,0
0.6369,0,0.278,0.722
-0.296,0.119,0.825,0.057
0.5965,0.135,0.531,0.334
0.5859,0,0.345,0.655
-0.3182,0.277,0.723,0
0,0,1,0
0.0572,0,0.711,0.289
-0.7783,0.694,0.306,0
0,0.175,0.649,0.175
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.7717,0.34,0.66,0
0,0,1,0
0.8452,0,0.409,0.591
0.4926,0,0.775,0.225
-0.2263,0.487,0.513,0
0,0,1,0
0,0,1,0
-0.4574,0.258,0.645,0.097
0.6588,0,0.788,0.212
0.4215,0,0,1
0,0,1,0
-0.128,0.163,0.682,0.155
-0.5994,1,0,0
-0.2732,0.189,0.811,0
0.2037,0.067,0.826,0.108
0.101,0.072,0.827,0.101
-0.1877,0.276,0.525,0.198
-0.4588,0.375,0.625,0
0,0,1,0
-0.0258,0.12,0.731,0.15
-0.4588,0.75,0.25,0
0.3687,0,0.734,0.266
-0.4588,0.6,0.4,0
-0.504,0.179,0.821,0
0.6369,0,0.781,0.219
0.4404,0,0.408,0.592
-0.2374,0.032,0.968,0
0.1027,0.107,0.778,0.116
-0.6908,0.126,0.796,0.078
0.4019,0.042,0.883,0.075
0.8979,0,0.757,0.243
0,0,1,0
0.2263,0,0.808,0.192
-0.34,0.231,0.769,0
0,0,1,0
0.6705,0.041,0.835,0.124
0.4019,0,0.957,0.043
-0.3336,0.134,0.766,0.099
0.079,0.048,0.901,0.051
-0.6808,0.697,0.303,0
0.6249,0,0.579,0.421
0.4927,0,0.849,0.151
0,0,1,0
0,0,1,0
0,0,1,0
0.34,0,0.844,0.156
-0.296,0.198,0.802,0
0.0516,0.07,0.854,0.076
-0.481,0.124,0.876,0
0,0,1,0
0,0.08,0.839,0.08
0.9127,0.017,0.808,0.175
-0.0572,0.042,0.958,0
0.5627,0,0.683,0.317
0.7264,0,0.141,0.859
0,0,1,0
0,0,1,0
-0.8955,0.587,0.413,0
0.5118,0,0.602,0.398
-0.2411,0.246,0.754,0
0,0,1,0
0.5499,0,0.928,0.072
0,0,1,0
0.4939,0,0.802,0.198
0,0,1,0
-0.2411,0.282,0.718,0
0.3612,0,0.8,0.2
0.4215,0,0.781,0.219
-0.2732,0.275,0.534,0.191
-0.4215,0.359,0.641,0
0.6705,0,0.267,0.733
0,0,1,0
0,0,1,0
0.4019,0.135,0.605,0.26
-0.7266,0.228,0.772,0
-0.52,0.185,0.696,0.12
-0.6697,0.168,0.784,0.048
-0.6597,0.241,0.759,0
0.1249,0.14,0.71,0.15
0.7249,0,0.165,0.835
0.7003,0,0.874,0.126
0.8381,0,0.689,0.311
0,0,1,0
-0.3129,0.063,0.903,0.033
-0.2869,0.088,0.835,0.077
0,0,1,0
-0.2023,0.102,0.837,0.061
0.6249,0,0.831,0.169
0.4019,0,0.597,0.403
-0.296,0.306,0.694,0
-0.0516,0.26,0.5,0.24
0,0,1,0
0,0,1,0
0.4019,0,0.863,0.137
0,0,1,0
0.2411,0,0.754,0.246
-0.296,0.145,0.855,0
0,0,1,0
0.6705,0,0.703,0.297
0,0,1,0
0.4404,0,0.873,0.127
0.3182,0.15,0.544,0.306
0.5842,0,0.883,0.117
0.8442,0,0.735,0.265
0.1027,0.139,0.696,0.165
-0.9613,0.12,0.806,0.073
0,0,1,0
-0.5106,1,0,0
-0.296,0.155,0.845,0
-0.9085,0.213,0.684,0.103
-0.6544,0.115,0.885,0
-0.1197,0.167,0.671,0.162
-0.8225,0.135,0.865,0
0.3612,0,0.706,0.294
0,0,1,0
0.4588,0,0.769,0.231
0,0,1,0
0,0,1,0
-0.4939,0.167,0.833,0
0,0,1,0
0.7902,0,0.579,0.421
0,0,1,0
0,0,1,0
0.4767,0,0.563,0.437
0.0772,0.074,0.842,0.084
-0.296,0.216,0.784,0
0,0,1,0
0,0,1,0
0.4019,0,0.881,0.119
0,0,1,0
-0.2263,0.241,0.759,0
0,0,1,0
0.1531,0,0.849,0.151
-0.2732,0.174,0.826,0
-0.4019,0.11,0.843,0.047
0,0,1,0
0,0,1,0
-0.5809,0.212,0.788,0
0.5994,0,0.62,0.38
0,0,1,0
-0.6249,0.242,0.758,0
0,0,1,0
0.4404,0,0.256,0.744
0,0,1,0
-0.5719,0.425,0.575,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.8834,0.407,0.593,0
-0.3818,0.064,0.936,0
-0.5267,0.075,0.925,0
0.4404,0,0.408,0.592
0.0516,0.078,0.838,0.084
-0.2732,0.073,0.857,0.07
0.34,0,0.294,0.706
0.6369,0.039,0.852,0.108
0,0,1,0
0.6633,0.12,0.578,0.303
0,0,1,0
0,0,1,0
0,0,1,0
-0.2732,0.139,0.861,0
0.5859,0,0.895,0.105
0.25,0,0.75,0.25
0.4404,0,0.256,0.744
0.624,0.126,0.615,0.259
0,0,1,0
0,0,1,0
0.4019,0,0.828,0.172
-0.296,0.038,0.962,0
0,0,1,0
0.8648,0.06,0.706,0.235
0.6808,0,0.682,0.318
0.8668,0,0.552,0.448
0,0,1,0
0.8957,0,0.156,0.844
-0.8979,0.732,0.268,0
0,0,1,0
0,0,1,0
0.4003,0,0.856,0.144
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.4023,0.403,0.597,0
0.1027,0,0.954,0.046
-0.3089,0.148,0.852,0
0.6369,0,0.588,0.412
0,0,1,0
-0.1531,0.127,0.873,0
-0.8105,0.095,0.892,0.014
0.4019,0,0.526,0.474
0.4404,0.117,0.648,0.235
0.9467,0.074,0.756,0.171
0.515,0.089,0.643,0.268
0,0,1,0
0.4005,0,0.803,0.197
0.8402,0.073,0.691,0.236
-0.5574,0.245,0.576,0.178
0,0,1,0
-0.296,1,0,0
0,0,1,0
0.4019,0,0.27,0.73
0.4019,0,0.828,0.172
-0.3944,0.203,0.692,0.106
-0.0572,0.075,0.925,0
-0.296,0.18,0.82,0
0.4199,0,0.642,0.358
0.7003,0,0.147,0.853
0.3804,0,0.853,0.147
0.4404,0,0.775,0.225
0.24,0.21,0.534,0.257
0,0,1,0
0.7783,0,0.809,0.191
0,0,1,0
0.4215,0,0,1
0,0,1,0
0.7067,0,0.59,0.41
0,0,1,0
0.3802,0,0.607,0.393
0,0,1,0
0,0,1,0
-0.5994,0.072,0.928,0
0.1531,0,0.789,0.211
-0.8934,0.278,0.722,0
0.3182,0,0.566,0.434
0.7003,0,0.608,0.392
0.5574,0.069,0.753,0.178
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.9081,0.205,0.795,0
-0.296,0.688,0.313,0
0.5547,0,0.77,0.23
0.0772,0.11,0.793,0.097
0.2263,0,0.678,0.322
-0.6901,0.289,0.711,0
0.4404,0,0,1
0.3612,0,0.8,0.2
0,0,1,0
0,0,1,0
0,0,1,0
0.8658,0.042,0.66,0.298
-0.4588,1,0,0
0,0,1,0
0.0041,0.071,0.832,0.098
0.3612,0,0.783,0.217
0.3612,0,0.615,0.385
0,0,1,0
0.25,0.227,0.469,0.305
-0.4404,0.123,0.797,0.08
0.6166,0,0.598,0.402
0,0,1,0
0.7096,0,0.145,0.855
-0.899,0.247,0.678,0.075
-0.431,0.113,0.838,0.049
0.5106,0.083,0.783,0.134
0,0,1,0
0.1511,0,0.883,0.117
0,0,1,0
0,0,1,0
0.4215,0,0.682,0.318
-0.296,0.355,0.645,0
0.6776,0,0.618,0.382
0.5574,0.255,0.106,0.638
-0.7893,0.291,0.709,0
0.3818,0,0.843,0.157
-0.7717,0.427,0.573,0
-0.6249,0.389,0.611,0
-0.5267,0.298,0.702,0
0.5093,0,0.603,0.397
0.3612,0,0.545,0.455
0,0,1,0
0.4404,0,0.854,0.146
-0.2732,0.275,0.534,0.191
0,0,1,0
0.74,0.034,0.812,0.155
0,0,1,0
0.1531,0.071,0.839,0.09
0.631,0,0.787,0.213
0,0,1,0
-0.2755,0.11,0.89,0
-0.6187,0.109,0.863,0.028
-0.0516,0.091,0.909,0
0,0,1,0
-0.4019,0.31,0.69,0
0,0,1,0
0.255,0.038,0.895,0.067
0.255,0.038,0.895,0.067
0,0,1,0
0.4404,0,0.775,0.225
-0.7223,0.274,0.726,0
0.5859,0,0.678,0.322
0.0772,0.046,0.867,0.087
0,0,1,0
0.6486,0.046,0.81,0.144
-0.2732,0.344,0.656,0
0,0,1,0
0,0,1,0
0.5719,0,0.68,0.32
-0.1027,0.06,0.94,0
0.3182,0,0.839,0.161
0,0,1,0
-0.296,0.306,0.694,0
0,0,1,0
-0.296,0.239,0.761,0
-0.4019,0.278,0.722,0
0.8908,0,0.625,0.375
0,0,1,0
-0.8057,0.548,0.452,0
-0.3612,0.556,0.444,0
0.2716,0.086,0.782,0.131
-0.2982,0.148,0.759,0.094
0,0,1,0
0.2732,0,0.884,0.116
-0.296,0.104,0.896,0
0,0,1,0
0.6369,0,0.741,0.259
-0.4404,0.178,0.822,0
0.4404,0,0.805,0.195
0,0,1,0
0,0,1,0
0,0,1,0
-0.4843,0.16,0.739,0.102
0.2263,0,0.863,0.137
0.5106,0,0.476,0.524
0,0,1,0
0.255,0.038,0.895,0.067
0,0,1,0
-0.2263,0.3,0.395,0.304
-0.4019,0.183,0.722,0.095
0.34,0,0.93,0.07
0,0,1,0
-0.3736,0.268,0.732,0
0.3818,0,0.755,0.245
-0.4019,0.201,0.67,0.129
0,0,1,0
0,0,1,0
0.6597,0.082,0.671,0.247
-0.481,0.141,0.859,0
-0.2732,0.07,0.93,0
0,0,1,0
0.4404,0,0.847,0.153
0.2023,0.069,0.826,0.106
0.4404,0,0.408,0.592
0,0,1,0
-0.2732,1,0,0
-0.5574,0.375,0.625,0
0,0,1,0
0.296,0,0.313,0.688
0,0,1,0
-0.1295,0.168,0.699,0.133
0,0,1,0
-0.296,1,0,0
0.5574,0,0.889,0.111
0.5574,0,0.889,0.111
0.5574,0,0.889,0.111
0.5574,0,0.889,0.111
0,0,1,0
0.5574,0,0.889,0.111
0.5574,0,0.889,0.111
0.5574,0,0.889,0.111
0.5574,0,0.889,0.111
0.5574,0.153,0.403,0.444
0,0,1,0
0.5574,0,0.889,0.111
0,0,1,0
0,0,1,0
0.3724,0,0.758,0.242
-0.6705,0.232,0.683,0.084
0,0,1,0
0.4867,0,0.847,0.153
-0.2716,0.087,0.913,0
-0.7964,0.476,0.524,0
0.4215,0,0.882,0.118
0.5574,0,0.889,0.111
0.6511,0,0.628,0.372
0,0,1,0
0,0,1,0
-0.4767,0.256,0.744,0
0,0,1,0
0,0,1,0
-0.2755,0.26,0.74,0
0,0,1,0
-0.2128,0.115,0.792,0.093
0,0,1,0
0.7719,0,0.763,0.237
0.5574,0,0.889,0.111
0,0,1,0
0,0,1,0
0.5106,0,0.708,0.292
0,0,1,0
0,0,1,0
0.5574,0,0.889,0.111
0,0,1,0
0,0,1,0
0,0,1,0
-0.6169,0.163,0.76,0.077
0.4796,0.022,0.905,0.073
-0.2263,0.187,0.696,0.117
0.5574,0,0.889,0.111
0.5574,0,0.889,0.111
0.5574,0,0.889,0.111
0.34,0,0.936,0.064
-0.2263,1,0,0
0.5574,0,0.889,0.111
0.3802,0,0.755,0.245
0,0,1,0
0.296,0.119,0.672,0.209
-0.4019,0.552,0.448,0
0,0,1,0
-0.296,0.145,0.855,0
0,0,1,0
0.7644,0,0.721,0.279
-0.4019,0.213,0.787,0
0.5574,0,0.889,0.111
0.255,0.038,0.895,0.067
0.5574,0,0.889,0.111
-0.8358,0.292,0.708,0
0.127,0.144,0.689,0.167
0,0,1,0
0.5574,0,0.889,0.111
-0.6191,0.194,0.729,0.077
0.7783,0,0.837,0.163
0.6369,0,0.851,0.149
0.8807,0,0.906,0.094
0,0,1,0
0,0,1,0
0.5574,0,0.889,0.111
0.5574,0,0.889,0.111
0.5574,0,0.889,0.111
0,0,1,0
0,0,1,0
0,0,1,0
0.5106,0,0.619,0.381
0,0,1,0
0,0,1,0
0,0,1,0
0.6249,0,0.594,0.406
-0.2382,0.204,0.697,0.099
0.872,0,0.825,0.175
0,0,1,0
0.1531,0,0.89,0.11
0.4404,0,0.888,0.112
0.296,0,0.804,0.196
0.8481,0,0.465,0.535
0.3716,0.052,0.848,0.1
0.6249,0,0.907,0.093
0,0,1,0
-0.2732,0.189,0.811,0
0,0,1,0
0,0,1,0
0.3818,0,0.776,0.224
0.2732,0,0.704,0.296
0,0,1,0
0,0,1,0
0.5574,0,0.889,0.111
0.5574,0,0.889,0.111
0,0,1,0
0,0,1,0
0,0.057,0.887,0.057
0.128,0.063,0.852,0.085
0.7845,0,0.504,0.496
0.6448,0,0.72,0.28
0,0,1,0
0.3612,0,0.865,0.135
0,0,1,0
0.4404,0,0.775,0.225
-0.1027,1,0,0
0.296,0,0.784,0.216
-0.694,0.232,0.768,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.5574,0,0.889,0.111
-0.296,0.145,0.855,0
-0.25,0.036,0.964,0
0,0,1,0
0.7717,0.099,0.515,0.386
0.5574,0,0.889,0.111
-0.6249,0.255,0.745,0
0,0,1,0
-0.0062,0.099,0.829,0.073
0,0,1,0
-0.6808,0.141,0.859,0
-0.9186,0.151,0.817,0.033
0.5574,0,0.889,0.111
0.5574,0,0.889,0.111
-0.296,0.155,0.845,0
0,0,1,0
0,0,1,0
0,0,1,0
0.4019,0,0.597,0.403
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.3818,0,0.658,0.342
0,0,1,0
0,0,1,0
0.5994,0,0.846,0.154
-0.3319,0.167,0.774,0.059
-0.4019,0.231,0.769,0
-0.5859,1,0,0
-0.6597,0.423,0.577,0
0.3818,0,0.894,0.106
-0.34,0.706,0.294,0
-0.481,0.163,0.837,0
0.4854,0,0.894,0.106
0.7096,0.11,0.596,0.295
0.4926,0,0.738,0.262
-0.4404,0.295,0.537,0.168
-0.296,0.155,0.845,0
-0.2263,0.135,0.752,0.113
0,0,1,0
0.0772,0.291,0.472,0.236
-0.1779,0.254,0.746,0
0.296,0,0.784,0.216
0.144,0.136,0.655,0.209
0,0,1,0
0,0,1,0
0,0,1,0
0.5994,0,0.506,0.494
-0.126,0.114,0.793,0.093
-0.5859,0.256,0.64,0.104
0.6486,0.088,0.678,0.234
0,0,1,0
0,0,1,0
-0.2911,0.179,0.821,0
-0.4588,0.6,0.4,0
0,0,1,0
0,0,1,0
0.1779,0,0.805,0.195
-0.7845,0.136,0.804,0.06
-0.5106,0.142,0.816,0.042
-0.3093,0.164,0.662,0.174
-0.296,0.423,0.577,0
0.3612,0,0.8,0.2
0,0,1,0
-0.7845,0.136,0.804,0.06
-0.7845,0.136,0.804,0.06
0,0,1,0
0.5574,0,0.889,0.111
0.3384,0,0.79,0.21
0.4588,0.124,0.664,0.212
-0.4767,0.256,0.744,0
0.6597,0,0.816,0.184
-0.296,0.239,0.761,0
0.6486,0.093,0.717,0.19
0,0,1,0
-0.4215,0.259,0.741,0
0,0,1,0
0.1655,0,0.955,0.045
0,0,1,0
0.7003,0,0.756,0.244
-0.1027,0.123,0.877,0
0,0,1,0
-0.8658,0.393,0.607,0
0.8262,0,0.559,0.441
-0.6369,0.241,0.665,0.094
-0.305,0.096,0.904,0
0.0613,0.114,0.757,0.128
0,0,1,0
0,0,1,0
0.0258,0.138,0.718,0.144
0.6597,0.117,0.717,0.166
0.3612,0,0.737,0.263
-0.5851,0.242,0.758,0
-0.5574,0.419,0.581,0
0.4215,0,0.763,0.237
0,0,1,0
0,0,1,0
0.3182,0,0.753,0.247
0.4572,0,0.786,0.214
0.2263,0.147,0.66,0.193
-0.3612,0.116,0.884,0
0.5966,0,0.804,0.196
0.3612,0,0.857,0.143
-0.4588,0.364,0.636,0
-0.3182,0.187,0.813,0
-0.6249,0.362,0.638,0
0.1189,0.083,0.813,0.104
-0.7096,0.141,0.859,0
0,0,1,0
-0.3818,0.535,0.116,0.349
0.4588,0,0.667,0.333
0.3412,0,0.821,0.179
0,0,1,0
-0.2755,0.11,0.89,0
-0.5423,0.778,0.222,0
-0.4215,0.123,0.877,0
-0.2755,0.081,0.919,0
0,0,1,0
-0.4588,0.5,0.5,0
0,0,1,0
0,0,1,0
0.4201,0,0.834,0.166
0,0,1,0
0.8679,0.154,0.447,0.399
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.1761,0.07,0.844,0.087
0,0,1,0
0.2263,0,0.888,0.112
-0.4325,0.171,0.687,0.142
-0.666,0.238,0.607,0.155
0.6597,0,0.597,0.403
-0.5423,0.241,0.759,0
0,0,1,0
0,0,1,0
0.4404,0,0.914,0.086
0,0,1,0
0,0,1,0
0.4939,0,0.802,0.198
-0.4019,0.094,0.906,0
0,0,1,0
-0.4939,0.762,0.238,0
0.7852,0.064,0.826,0.11
0,0,1,0
-0.1477,0.211,0.617,0.171
0.7469,0,0.737,0.263
0,0,1,0
